关键词,日期,省份,城市,PC+移动端,PC端,移动端
头痛,20230101-20231101,甘肃,平凉,1506,0,1506
头痛,20230101-20231101,甘肃,庆阳,1894,173,1721
头痛,20230101-20231101,甘肃,张掖,1317,171,1146
头痛,20230101-20231101,甘肃,武威,1889,0,1889
头痛,20230101-20231101,甘肃,甘南,405,0,405
头痛,20230101-20231101,甘肃,甘肃,23550,2868,20682
头痛,20230101-20231101,甘肃,白银,1321,173,1148
头痛,20230101-20231101,甘肃,酒泉,1543,57,1486
头痛,20230101-20231101,甘肃,金昌,570,114,456
头痛,20230101-20231101,甘肃,陇南,1949,230,1719
头痛,20230101-20231101,福建,三明,8667,574,8093
头痛,20230101-20231101,福建,南平,9647,460,9187
头痛,20230101-20231101,福建,厦门,26319,6162,20157
头痛,20230101-20231101,福建,宁德,11264,743,10521
头痛,20230101-20231101,福建,泉州,25151,3723,21428
头痛,20230101-20231101,福建,漳州,17988,1083,16905
头痛,20230101-20231101,福建,福州,28170,6300,21870
头痛,20230101-20231101,福建,福建,49902,12789,37113
头痛,20230101-20231101,福建,莆田,10819,1091,9728
头痛,20230101-20231101,福建,龙岩,9585,690,8895
头痛,20230101-20231101,西藏,山南,514,57,457
头痛,20230101-20231101,西藏,拉萨,3985,228,3757
头痛,20230101-20231101,西藏,日喀则,628,57,571
头痛,20230101-20231101,西藏,昌都,399,0,399
头痛,20230101-20231101,西藏,林芝,461,0,461
头痛,20230101-20231101,西藏,西藏,10585,399,10186
头痛,20230101-20231101,西藏,那曲,229,0,229
头痛,20230101-20231101,西藏,阿里,228,57,171
头痛,20230101-20231101,贵州,六盘水,5030,399,4631
头痛,20230101-20231101,贵州,安顺,10294,456,9838
头痛,20230101-20231101,贵州,毕节,11924,519,11405
头痛,20230101-20231101,贵州,贵州,34295,6236,28059
头痛,20230101-20231101,贵州,贵阳,23517,2986,20531
头痛,20230101-20231101,贵州,遵义,18734,1213,17521
头痛,20230101-20231101,贵州,铜仁,7062,287,6775
头痛,20230101-20231101,贵州,黔东南,7635,686,6949
头痛,20230101-20231101,贵州,黔南,11565,513,11052
头痛,20230101-20231101,贵州,黔西南,2877,57,2820
头痛,20230101-20231101,辽宁,丹东,2298,285,2013
头痛,20230101-20231101,辽宁,大连,18047,2870,15177
头痛,20230101-20231101,辽宁,抚顺,3035,342,2693
头痛,20230101-20231101,辽宁,朝阳,3434,171,3263
头痛,20230101-20231101,辽宁,本溪,1894,228,1666
头痛,20230101-20231101,辽宁,沈阳,23184,4450,18734
头痛,20230101-20231101,辽宁,盘锦,1831,171,1660
头痛,20230101-20231101,辽宁,营口,2295,171,2124
头痛,20230101-20231101,辽宁,葫芦岛,2876,399,2477
头痛,20230101-20231101,辽宁,辽宁,33472,8631,24841
头痛,20230101-20231101,辽宁,辽阳,1208,0,1208
头痛,20230101-20231101,辽宁,铁岭,3937,230,3707
头痛,20230101-20231101,辽宁,锦州,4138,171,3967
头痛,20230101-20231101,辽宁,阜新,1949,287,1662
头痛,20230101-20231101,辽宁,鞍山,5066,285,4781
头痛,20230101-20231101,重庆,重庆,43944,12048,31896
头痛,20230101-20231101,陕西,咸阳,13288,975,12313
头痛,20230101-20231101,陕西,商洛,2071,173,1898
头痛,20230101-20231101,陕西,安康,4305,515,3790
头痛,20230101-20231101,陕西,宝鸡,5915,513,5402
头痛,20230101-20231101,陕西,延安,5805,57,5748
头痛,20230101-20231101,陕西,榆林,6755,230,6525
头痛,20230101-20231101,陕西,汉中,5437,342,5095
头痛,20230101-20231101,陕西,渭南,10567,458,10109
头痛,20230101-20231101,陕西,西安,27588,6425,21163
头痛,20230101-20231101,陕西,铜川,574,171,403
头痛,20230101-20231101,陕西,陕西,34345,8372,25973
头痛,20230101-20231101,青海,果洛,114,0,114
头痛,20230101-20231101,青海,海东,798,114,684
头痛,20230101-20231101,青海,海北,114,0,114
头痛,20230101-20231101,青海,海南州,234,57,177
头痛,20230101-20231101,青海,海西,800,57,743
头痛,20230101-20231101,青海,玉树,57,0,57
头痛,20230101-20231101,青海,西宁,9857,857,9000
头痛,20230101-20231101,青海,青海,13593,1030,12563
头痛,20230101-20231101,青海,黄南,57,0,57
头痛,20230101-20231101,香港,香港,7609,2406,5203
头痛,20230101-20231101,黑龙江,七台河,229,57,172
头痛,20230101-20231101,黑龙江,伊春,571,57,514
头痛,20230101-20231101,黑龙江,佳木斯,3639,456,3183
头痛,20230101-20231101,黑龙江,双鸭山,742,57,685
头痛,20230101-20231101,黑龙江,哈尔滨,22174,3220,18954
头痛,20230101-20231101,黑龙江,大兴安岭,57,0,57
头痛,20230101-20231101,黑龙江,大庆,5366,342,5024
头痛,20230101-20231101,黑龙江,牡丹江,3917,287,3630
头痛,20230101-20231101,黑龙江,绥化,3945,287,3658
头痛,20230101-20231101,黑龙江,鸡西,1611,114,1497
头痛,20230101-20231101,黑龙江,鹤岗,457,57,400
头痛,20230101-20231101,黑龙江,黑河,1027,114,913
头痛,20230101-20231101,黑龙江,黑龙江,27800,5529,22271
头痛,20230101-20231101,黑龙江,齐齐哈尔,5023,922,4101
嗓子痛,20230101-20231101,上海,上海,25322,7028,18294
嗓子痛,20230101-20231101,云南,临沧,171,57,114
嗓子痛,20230101-20231101,云南,丽江,114,57,57
嗓子痛,20230101-20231101,云南,云南,14812,745,14067
嗓子痛,20230101-20231101,云南,保山,0,0,0
嗓子痛,20230101-20231101,云南,大理,690,0,690
嗓子痛,20230101-20231101,云南,德宏,114,0,114
嗓子痛,20230101-20231101,云南,怒江,57,0,57
嗓子痛,20230101-20231101,云南,文山,57,57,0
嗓子痛,20230101-20231101,云南,昆明,8046,513,7533
嗓子痛,20230101-20231101,云南,昭通,61,61,0
嗓子痛,20230101-20231101,云南,普洱,58,0,58
嗓子痛,20230101-20231101,云南,曲靖,914,0,914
嗓子痛,20230101-20231101,云南,楚雄,57,0,57
嗓子痛,20230101-20231101,云南,玉溪,744,0,744
嗓子痛,20230101-20231101,云南,红河,229,0,229
嗓子痛,20230101-20231101,云南,西双版纳,57,0,57
嗓子痛,20230101-20231101,云南,迪庆,57,0,57
嗓子痛,20230101-20231101,内蒙古,乌兰察布,57,0,57
嗓子痛,20230101-20231101,内蒙古,乌海,57,0,57
嗓子痛,20230101-20231101,内蒙古,兴安盟,286,57,229
嗓子痛,20230101-20231101,内蒙古,内蒙古,9354,688,8666
嗓子痛,20230101-20231101,内蒙古,包头,343,57,286
嗓子痛,20230101-20231101,内蒙古,呼伦贝尔,287,59,228
嗓子痛,20230101-20231101,内蒙古,呼和浩特,2296,230,2066
嗓子痛,20230101-20231101,内蒙古,巴彦淖尔,0,0,0
嗓子痛,20230101-20231101,内蒙古,赤峰,1032,228,804
嗓子痛,20230101-20231101,内蒙古,通辽,285,0,285
嗓子痛,20230101-20231101,内蒙古,鄂尔多斯,114,0,114
嗓子痛,20230101-20231101,内蒙古,锡林郭勒盟,57,57,0
嗓子痛,20230101-20231101,内蒙古,阿拉善盟,114,0,114
嗓子痛,20230101-20231101,北京,北京,27458,7804,19654
嗓子痛,20230101-20231101,台湾,台湾,57,57,0
嗓子痛,20230101-20231101,吉林,吉林,13164,861,12303
嗓子痛,20230101-20231101,吉林,吉林市,572,0,572
嗓子痛,20230101-20231101,吉林,四平,515,57,458
嗓子痛,20230101-20231101,吉林,延边,575,0,575
嗓子痛,20230101-20231101,吉林,松原,293,59,234
嗓子痛,20230101-20231101,吉林,白城,174,0,174
嗓子痛,20230101-20231101,吉林,白山,114,0,114
嗓子痛,20230101-20231101,吉林,辽源,0,0,0
嗓子痛,20230101-20231101,吉林,通化,171,0,171
嗓子痛,20230101-20231101,吉林,长春,8832,745,8087
嗓子痛,20230101-20231101,四川,乐山,114,57,57
嗓子痛,20230101-20231101,四川,内江,917,0,917
嗓子痛,20230101-20231101,四川,凉山,628,0,628
嗓子痛,20230101-20231101,四川,南充,859,57,802
嗓子痛,20230101-20231101,四川,四川,26430,5329,21101
嗓子痛,20230101-20231101,四川,宜宾,285,0,285
嗓子痛,20230101-20231101,四川,巴中,1199,0,1199
嗓子痛,20230101-20231101,四川,广元,57,0,57
嗓子痛,20230101-20231101,四川,广安,342,171,171
嗓子痛,20230101-20231101,四川,德阳,1096,173,923
嗓子痛,20230101-20231101,四川,成都,22480,4570,17910
嗓子痛,20230101-20231101,四川,攀枝花,228,57,171
嗓子痛,20230101-20231101,四川,泸州,457,0,457
嗓子痛,20230101-20231101,四川,甘孜,57,0,57
嗓子痛,20230101-20231101,四川,眉山,286,0,286
嗓子痛,20230101-20231101,四川,绵阳,1258,228,1030
嗓子痛,20230101-20231101,四川,自贡,571,171,400
嗓子痛,20230101-20231101,四川,资阳,57,57,0
嗓子痛,20230101-20231101,四川,达州,346,57,289
嗓子痛,20230101-20231101,四川,遂宁,399,114,285
嗓子痛,20230101-20231101,四川,阿坝,171,57,114
嗓子痛,20230101-20231101,四川,雅安,344,0,344
嗓子痛,20230101-20231101,天津,天津,13234,1144,12090
嗓子痛,20230101-20231101,宁夏,中卫,57,0,57
嗓子痛,20230101-20231101,宁夏,吴忠,0,0,0
嗓子痛,20230101-20231101,宁夏,固原,114,0,114
嗓子痛,20230101-20231101,宁夏,宁夏,3750,57,3693
嗓子痛,20230101-20231101,宁夏,石嘴山,230,0,230
嗓子痛,20230101-20231101,宁夏,银川,1893,57,1836
嗓子痛,20230101-20231101,安徽,亳州,1783,57,1726
嗓子痛,20230101-20231101,安徽,六安,1028,230,798
嗓子痛,20230101-20231101,安徽,合肥,15462,1655,13807
嗓子痛,20230101-20231101,安徽,安庆,1721,0,1721
嗓子痛,20230101-20231101,安徽,安徽,22385,2693,19692
嗓子痛,20230101-20231101,安徽,宣城,688,57,631
嗓子痛,20230101-20231101,安徽,宿州,1782,0,1782
嗓子痛,20230101-20231101,安徽,巢湖,0,0,0
嗓子痛,20230101-20231101,安徽,池州,571,114,457
嗓子痛,20230101-20231101,安徽,淮北,858,401,457
嗓子痛,20230101-20231101,安徽,淮南,748,57,691
嗓子痛,20230101-20231101,安徽,滁州,971,57,914
嗓子痛,20230101-20231101,安徽,芜湖,1143,0,1143
嗓子痛,20230101-20231101,安徽,蚌埠,863,57,806
嗓子痛,20230101-20231101,安徽,铜陵,286,0,286
嗓子痛,20230101-20231101,安徽,阜阳,1948,0,1948
嗓子痛,20230101-20231101,安徽,马鞍山,628,57,571
嗓子痛,20230101-20231101,安徽,黄山,861,116,745
嗓子痛,20230101-20231101,山东,东营,286,114,172
嗓子痛,20230101-20231101,山东,临沂,3685,401,3284
嗓子痛,20230101-20231101,山东,威海,1831,287,1544
嗓子痛,20230101-20231101,山东,山东,24441,3739,20702
嗓子痛,20230101-20231101,山东,德州,1375,114,1261
嗓子痛,20230101-20231101,山东,日照,572,171,401
嗓子痛,20230101-20231101,山东,枣庄,688,57,631
嗓子痛,20230101-20231101,山东,泰安,858,57,801
嗓子痛,20230101-20231101,山东,济南,9255,914,8341
嗓子痛,20230101-20231101,山东,济宁,1612,57,1555
嗓子痛,20230101-20231101,山东,淄博,1324,171,1153
嗓子痛,20230101-20231101,山东,滨州,456,57,399
嗓子痛,20230101-20231101,山东,潍坊,3058,114,2944
嗓子痛,20230101-20231101,山东,烟台,3866,456,3410
嗓子痛,20230101-20231101,山东,聊城,1261,228,1033
嗓子痛,20230101-20231101,山东,莱芜,114,57,57
嗓子痛,20230101-20231101,山东,菏泽,1266,114,1152
嗓子痛,20230101-20231101,山东,青岛,12221,1030,11191
嗓子痛,20230101-20231101,山西,临汾,400,114,286
嗓子痛,20230101-20231101,山西,吕梁,114,0,114
嗓子痛,20230101-20231101,山西,大同,228,57,171
嗓子痛,20230101-20231101,山西,太原,2776,171,2605
嗓子痛,20230101-20231101,山西,山西,9030,456,8574
嗓子痛,20230101-20231101,山西,忻州,114,0,114
嗓子痛,20230101-20231101,山西,晋中,171,0,171
嗓子痛,20230101-20231101,山西,晋城,231,57,174
嗓子痛,20230101-20231101,山西,朔州,114,0,114
嗓子痛,20230101-20231101,山西,运城,342,0,342
嗓子痛,20230101-20231101,山西,长治,518,57,461
嗓子痛,20230101-20231101,山西,阳泉,0,0,0
嗓子痛,20230101-20231101,广东,东莞,4951,686,4265
嗓子痛,20230101-20231101,广东,中山,913,171,742
嗓子痛,20230101-20231101,广东,云浮,0,0,0
嗓子痛,20230101-20231101,广东,佛山,3456,513,2943
嗓子痛,20230101-20231101,广东,广东,28799,8021,20778
嗓子痛,20230101-20231101,广东,广州,13558,2636,10922
嗓子痛,20230101-20231101,广东,惠州,1086,285,801
嗓子痛,20230101-20231101,广东,揭阳,285,171,114
嗓子痛,20230101-20231101,广东,梅州,400,114,286
嗓子痛,20230101-20231101,广东,汕头,628,285,343
嗓子痛,20230101-20231101,广东,汕尾,57,57,0
嗓子痛,20230101-20231101,广东,江门,229,57,172
嗓子痛,20230101-20231101,广东,河源,172,57,115
嗓子痛,20230101-20231101,广东,深圳,20660,4614,16046
嗓子痛,20230101-20231101,广东,清远,344,57,287
嗓子痛,20230101-20231101,广东,湛江,114,57,57
嗓子痛,20230101-20231101,广东,潮州,57,0,57
嗓子痛,20230101-20231101,广东,珠海,1033,287,746
嗓子痛,20230101-20231101,广东,肇庆,228,57,171
嗓子痛,20230101-20231101,广东,茂名,171,0,171
嗓子痛,20230101-20231101,广东,阳江,59,59,0
嗓子痛,20230101-20231101,广东,韶关,172,114,58
嗓子痛,20230101-20231101,广西,北海,57,0,57
嗓子痛,20230101-20231101,广西,南宁,2358,114,2244
嗓子痛,20230101-20231101,广西,崇左,171,0,171
嗓子痛,20230101-20231101,广西,广西,7244,342,6902
嗓子痛,20230101-20231101,广西,来宾,0,0,0
嗓子痛,20230101-20231101,广西,柳州,228,114,114
嗓子痛,20230101-20231101,广西,桂林,399,57,342
嗓子痛,20230101-20231101,广西,梧州,0,0,0
嗓子痛,20230101-20231101,广西,河池,57,0,57
嗓子痛,20230101-20231101,广西,玉林,174,0,174
嗓子痛,20230101-20231101,广西,百色,171,0,171
嗓子痛,20230101-20231101,广西,贵港,114,57,57
嗓子痛,20230101-20231101,广西,贺州,0,0,0
嗓子痛,20230101-20231101,广西,钦州,0,0,0
嗓子痛,20230101-20231101,广西,防城港,57,0,57
嗓子痛,20230101-20231101,新疆,乌鲁木齐,6063,399,5664
嗓子痛,20230101-20231101,新疆,五家渠,58,0,58
嗓子痛,20230101-20231101,新疆,伊犁,579,0,579
嗓子痛,20230101-20231101,新疆,克孜勒苏柯尔克孜,57,0,57
嗓子痛,20230101-20231101,新疆,克拉玛依,173,116,57
嗓子痛,20230101-20231101,新疆,博尔塔拉,57,57,0
嗓子痛,20230101-20231101,新疆,吐鲁番,57,0,57
嗓子痛,20230101-20231101,新疆,和田,171,57,114
嗓子痛,20230101-20231101,新疆,哈密,171,0,171
嗓子痛,20230101-20231101,新疆,喀什,285,0,285
嗓子痛,20230101-20231101,新疆,图木舒克,0,0,0
嗓子痛,20230101-20231101,新疆,塔城,229,0,229
嗓子痛,20230101-20231101,新疆,巴音郭楞,344,0,344
嗓子痛,20230101-20231101,新疆,新疆,11523,629,10894
嗓子痛,20230101-20231101,新疆,昌吉,114,0,114
嗓子痛,20230101-20231101,新疆,石河子,230,0,230
嗓子痛,20230101-20231101,新疆,阿克苏,286,0,286
嗓子痛,20230101-20231101,新疆,阿勒泰,114,0,114
嗓子痛,20230101-20231101,新疆,阿拉尔,0,0,0
嗓子痛,20230101-20231101,江苏,南京,13403,2178,11225
嗓子痛,20230101-20231101,江苏,南通,3985,344,3641
嗓子痛,20230101-20231101,江苏,宿迁,1602,171,1431
嗓子痛,20230101-20231101,江苏,常州,3732,513,3219
嗓子痛,20230101-20231101,江苏,徐州,3392,285,3107
嗓子痛,20230101-20231101,江苏,扬州,399,0,399
嗓子痛,20230101-20231101,江苏,无锡,6385,570,5815
嗓子痛,20230101-20231101,江苏,江苏,27410,5776,21634
嗓子痛,20230101-20231101,江苏,泰州,686,285,401
嗓子痛,20230101-20231101,江苏,淮安,1429,171,1258
嗓子痛,20230101-20231101,江苏,盐城,634,116,518
嗓子痛,20230101-20231101,江苏,苏州,15612,2237,13375
嗓子痛,20230101-20231101,江苏,连云港,1257,114,1143
嗓子痛,20230101-20231101,江苏,镇江,803,114,689
嗓子痛,20230101-20231101,江西,上饶,741,114,627
嗓子痛,20230101-20231101,江西,九江,2119,171,1948
嗓子痛,20230101-20231101,江西,南昌,7480,517,6963
嗓子痛,20230101-20231101,江西,吉安,229,57,172
嗓子痛,20230101-20231101,江西,宜春,513,0,513
嗓子痛,20230101-20231101,江西,抚州,399,0,399
嗓子痛,20230101-20231101,江西,新余,114,114,0
嗓子痛,20230101-20231101,江西,景德镇,343,114,229
嗓子痛,20230101-20231101,江西,江西,15293,1203,14090
嗓子痛,20230101-20231101,江西,萍乡,288,57,231
嗓子痛,20230101-20231101,江西,赣州,1089,0,1089
嗓子痛,20230101-20231101,江西,鹰潭,342,114,228
嗓子痛,20230101-20231101,河北,保定,4147,515,3632
嗓子痛,20230101-20231101,河北,唐山,4268,228,4040
嗓子痛,20230101-20231101,河北,廊坊,3279,342,2937
嗓子痛,20230101-20231101,河北,张家口,514,57,457
嗓子痛,20230101-20231101,河北,承德,405,57,348
嗓子痛,20230101-20231101,河北,沧州,1209,0,1209
嗓子痛,20230101-20231101,河北,河北,21148,2347,18801
嗓子痛,20230101-20231101,河北,石家庄,10758,572,10186
嗓子痛,20230101-20231101,河北,秦皇岛,1264,114,1150
嗓子痛,20230101-20231101,河北,衡水,516,57,459
嗓子痛,20230101-20231101,河北,邢台,1435,118,1317
嗓子痛,20230101-20231101,河北,邯郸,1724,287,1437
嗓子痛,20230101-20231101,河南,三门峡,171,0,171
嗓子痛,20230101-20231101,河南,信阳,2237,173,2064
嗓子痛,20230101-20231101,河南,南阳,4497,289,4208
嗓子痛,20230101-20231101,河南,周口,741,57,684
嗓子痛,20230101-20231101,河南,商丘,1433,173,1260
嗓子痛,20230101-20231101,河南,安阳,516,57,459
嗓子痛,20230101-20231101,河南,平顶山,917,114,803
嗓子痛,20230101-20231101,河南,开封,229,0,229
